Total changes: 6813
  [桃園] 八德區 -> 八德
  [桃園] 中壢區 -> 中壢
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 大園區 -> 大園
  [桃園] 觀音區 -> 觀音
  [桃園] 八德區 -> 八德
  [桃園] 楊梅區 -> 楊梅
  [桃園] 楊梅區 -> 楊梅
  [桃園] 楊梅區 -> 楊梅
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 八德區 -> 八德
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 楊梅區 -> 楊梅
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 大溪區 -> 大溪
  [桃園] 平鎮區 -> 平鎮
  [桃園] 八德區 -> 八德
  [桃園] 平鎮區 -> 平鎮
  [桃園] 大園區 -> 大園
  [桃園] 楊梅區 -> 楊梅
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 大溪區 -> 大溪
  [桃園] 平鎮區 -> 平鎮
  [桃園] 龜山區 -> 龜山
  [桃園] 龜山區 -> 龜山
  [桃園] 龜山區 -> 龜山
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 平鎮區 -> 平鎮
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 桃園區 -> 桃園
  [桃園] 龍潭區 -> 龍潭
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 平鎮區 -> 平鎮
  [桃園] 桃園區 -> 桃園
  [桃園] 大溪區 -> 大溪
  [桃園] 大園區 -> 大園
  [桃園] 觀音區 -> 觀音
  [桃園] 龜山區 -> 龜山
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 楊梅區 -> 楊梅
  [桃園] 復興區 -> 復興
  [桃園] 大溪區 -> 大溪
  [桃園] 大園區 -> 大園
  [桃園] 平鎮區 -> 平鎮
  [桃園] 新屋區 -> 新屋
  [桃園] 楊梅區 -> 楊梅
  [桃園] 觀音區 -> 觀音
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 龜山區 -> 龜山
  [桃園] 桃園區 -> 桃園
  [桃園] 楊梅區 -> 楊梅
  [桃園] 楊梅區 -> 楊梅
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 八德區 -> 八德
  [桃園] 桃園區 -> 桃園
  [桃園] 新屋區 -> 新屋
  [桃園] 楊梅區 -> 楊梅
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 八德區 -> 八德
  [桃園] 龜山區 -> 龜山
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 八德區 -> 八德
  [桃園] 中壢區 -> 中壢
  [桃園] 楊梅區 -> 楊梅
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 大溪區 -> 大溪
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 大園區 -> 大園
  [桃園] 觀音區 -> 觀音
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 楊梅區 -> 楊梅
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 觀音區 -> 觀音
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 大園區 -> 大園
  [桃園] 大園區 -> 大園
  [桃園] 新屋區 -> 新屋
  [桃園] 觀音區 -> 觀音
  [桃園] 觀音區 -> 觀音
  [桃園] 復興區 -> 復興
  [桃園] 大園區 -> 大園
  [桃園] 復興區 -> 復興
  [桃園] 復興區 -> 復興
  [桃園] 楊梅區 -> 楊梅
  [桃園] 觀音區 -> 觀音
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龜山區 -> 龜山
  [桃園] 龜山區 -> 龜山
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 龜山區 -> 龜山
  [桃園] 龜山區 -> 龜山
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 八德區 -> 八德
  [桃園] 楊梅區 -> 楊梅
  [桃園] 龍潭區 -> 龍潭
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 龜山區 -> 龜山
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 龍潭區 -> 龍潭
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 中壢區 -> 中壢
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 桃園區 -> 桃園
  [桃園] 八德區 -> 八德
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 觀音區 -> 觀音
  [桃園] 八德區 -> 八德
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 楊梅區 -> 楊梅
  [桃園] 楊梅區 -> 楊梅
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 觀音區 -> 觀音
  [桃園] 龜山區 -> 龜山
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 楊梅區 -> 楊梅
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 八德區 -> 八德
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 復興區 -> 復興
  [桃園] 復興區 -> 復興
  [桃園] 復興區 -> 復興
  [桃園] 八德區 -> 八德
  [桃園] 大園區 -> 大園
  [桃園] 復興區 -> 復興
  [桃園] 桃園區 -> 桃園
  [桃園] 楊梅區 -> 楊梅
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 龍潭區 -> 龍潭
  [桃園] 中壢區 -> 中壢
  [桃園] 楊梅區 -> 楊梅
  [桃園] 桃園區 -> 桃園
  [桃園] 八德區 -> 八德
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 大溪區 -> 大溪
  [桃園] 平鎮區 -> 平鎮
  [桃園] 桃園區 -> 桃園
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 八德區 -> 八德
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 八德區 -> 八德
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 龜山區 -> 龜山
  [桃園] 平鎮區 -> 平鎮
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 大園區 -> 大園
  [桃園] 龜山區 -> 龜山
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 楊梅區 -> 楊梅
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 大園區 -> 大園
  [桃園] 大園區 -> 大園
  [桃園] 大園區 -> 大園
  [桃園] 觀音區 -> 觀音
  [桃園] 龜山區 -> 龜山
  [桃園] 龜山區 -> 龜山
  [桃園] 龍潭區 -> 龍潭
  [桃園] 八德區 -> 八德
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 大溪區 -> 大溪
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 大園區 -> 大園
  [桃園] 新屋區 -> 新屋
  [桃園] 復興區 -> 復興
  [桃園] 八德區 -> 八德
  [桃園] 新屋區 -> 新屋
  [桃園] 楊梅區 -> 楊梅
  [桃園] 龍潭區 -> 龍潭
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 平鎮區 -> 平鎮
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 龜山區 -> 龜山
  [桃園] 平鎮區 -> 平鎮
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 桃園區 -> 桃園
  [桃園] 平鎮區 -> 平鎮
  [桃園] 楊梅區 -> 楊梅
  [桃園] 平鎮區 -> 平鎮
  [桃園] 大溪區 -> 大溪
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 桃園區 -> 桃園
  [桃園] 楊梅區 -> 楊梅
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 大溪區 -> 大溪
  [桃園] 平鎮區 -> 平鎮
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 八德區 -> 八德
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 桃園區 -> 桃園
  [桃園] 平鎮區 -> 平鎮
  [桃園] 中壢區 -> 中壢
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 楊梅區 -> 楊梅
  [桃園] 楊梅區 -> 楊梅
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 平鎮區 -> 平鎮
  [桃園] 八德區 -> 八德
  [桃園] 龜山區 -> 龜山
  [桃園] 龜山區 -> 龜山
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 八德區 -> 八德
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 楊梅區 -> 楊梅
  [桃園] 大溪區 -> 大溪
  [桃園] 龜山區 -> 龜山
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 復興區 -> 復興
  [桃園] 復興區 -> 復興
  [桃園] 大園區 -> 大園
  [桃園] 復興區 -> 復興
  [桃園] 復興區 -> 復興
  [桃園] 新屋區 -> 新屋
  [桃園] 楊梅區 -> 楊梅
  [桃園] 觀音區 -> 觀音
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 中壢區 -> 中壢
  [桃園] 楊梅區 -> 楊梅
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 龜山區 -> 龜山
  [桃園] 中壢區 -> 中壢
  [桃園] 楊梅區 -> 楊梅
  [桃園] 八德區 -> 八德
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 大溪區 -> 大溪
  [桃園] 八德區 -> 八德
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 平鎮區 -> 平鎮
  [桃園] 龜山區 -> 龜山
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 平鎮區 -> 平鎮
  [桃園] 中壢區 -> 中壢
  [桃園] 龜山區 -> 龜山
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 楊梅區 -> 楊梅
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 楊梅區 -> 楊梅
  [桃園] 楊梅區 -> 楊梅
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 大園區 -> 大園
  [桃園] 龜山區 -> 龜山
  [桃園] 龜山區 -> 龜山
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 八德區 -> 八德
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 楊梅區 -> 楊梅
  [桃園] 楊梅區 -> 楊梅
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 大園區 -> 大園
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 龍潭區 -> 龍潭
  [桃園] 復興區 -> 復興
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 大園區 -> 大園
  [桃園] 觀音區 -> 觀音
  [桃園] 觀音區 -> 觀音
  [桃園] 八德區 -> 八德
  [桃園] 大園區 -> 大園
  [桃園] 平鎮區 -> 平鎮
  [桃園] 復興區 -> 復興
  [桃園] 新屋區 -> 新屋
  [桃園] 平鎮區 -> 平鎮
  [桃園] 中壢區 -> 中壢
  [桃園] 龍潭區 -> 龍潭
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 中壢區 -> 中壢
  [桃園] 大溪區 -> 大溪
  [桃園] 楊梅區 -> 楊梅
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 八德區 -> 八德
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 龜山區 -> 龜山
  [桃園] 龜山區 -> 龜山
  [桃園] 龜山區 -> 龜山
  [桃園] 龜山區 -> 龜山
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 復興區 -> 復興
  [桃園] 中壢區 -> 中壢
  [桃園] 楊梅區 -> 楊梅
  [桃園] 楊梅區 -> 楊梅
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 大溪區 -> 大溪
  [桃園] 楊梅區 -> 楊梅
  [桃園] 楊梅區 -> 楊梅
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 平鎮區 -> 平鎮
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 八德區 -> 八德
  [桃園] 觀音區 -> 觀音
  [桃園] 觀音區 -> 觀音
  [桃園] 觀音區 -> 觀音
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 楊梅區 -> 楊梅
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 大溪區 -> 大溪
  [桃園] 中壢區 -> 中壢
  [桃園] 大園區 -> 大園
  [桃園] 大園區 -> 大園
  [桃園] 新屋區 -> 新屋
  [桃園] 觀音區 -> 觀音
  [桃園] 復興區 -> 復興
  [桃園] 復興區 -> 復興
  [桃園] 中壢區 -> 中壢
  [桃園] 大溪區 -> 大溪
  [桃園] 龜山區 -> 龜山
  [桃園] 楊梅區 -> 楊梅
  [桃園] 龜山區 -> 龜山
  [桃園] 楊梅區 -> 楊梅
  [桃園] 龍潭區 -> 龍潭
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 大溪區 -> 大溪
  [桃園] 龍潭區 -> 龍潭
  [桃園] 平鎮區 -> 平鎮
  [桃園] 中壢區 -> 中壢
  [桃園] 大溪區 -> 大溪
  [桃園] 新屋區 -> 新屋
  [桃園] 桃園區 -> 桃園
  [桃園] 龍潭區 -> 龍潭
  [桃園] 楊梅區 -> 楊梅
  [桃園] 桃園區 -> 桃園
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 平鎮區 -> 平鎮
  [桃園] 龜山區 -> 龜山
  [桃園] 龜山區 -> 龜山
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 桃園區 -> 桃園
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 桃園區 -> 桃園
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 中壢區 -> 中壢
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 楊梅區 -> 楊梅
  [桃園] 楊梅區 -> 楊梅
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 平鎮區 -> 平鎮
  [桃園] 大園區 -> 大園
  [桃園] 新屋區 -> 新屋
  [桃園] 龜山區 -> 龜山
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 龍潭區 -> 龍潭
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 中壢區 -> 中壢
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 平鎮區 -> 平鎮
  [桃園] 復興區 -> 復興
  [桃園] 觀音區 -> 觀音
  [桃園] 大園區 -> 大園
  [桃園] 大園區 -> 大園
  [桃園] 大園區 -> 大園
  [桃園] 新屋區 -> 新屋
  [桃園] 觀音區 -> 觀音
  [桃園] 觀音區 -> 觀音
  [桃園] 新屋區 -> 新屋
  [桃園] 桃園區 -> 桃園
  [桃園] 楊梅區 -> 楊梅
  [桃園] 楊梅區 -> 楊梅
  [桃園] 龍潭區 -> 龍潭
  [桃園] 桃園區 -> 桃園
  [桃園] 龍潭區 -> 龍潭
  [桃園] 平鎮區 -> 平鎮
  [桃園] 桃園區 -> 桃園
  [桃園] 大園區 -> 大園
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 復興區 -> 復興
  [桃園] 楊梅區 -> 楊梅
  [桃園] 中壢區 -> 中壢
  [桃園] 蘆竹區 -> 蘆竹
  [桃園] 大溪區 -> 大溪
  [桃園] 大溪區 -> 大溪
  [桃園] 龜山區 -> 龜山
